iteration,beta,loss_a,loss_b,loss,L2-error,objective,objective-error,constraint-error,runtime
33400,10001,0.14692503,5.86E-07,0.14985722,0.044863753,14.69339,0.018704772,0.000535192,106.9617245
33500,10001,0.1469179,5.94E-07,0.14988792,0.044727568,14.69275,0.018660426,0.000533545,107.2809603
33600,10001,0.14692396,5.23E-07,0.14954023,0.04465768,14.692455,0.018640041,0.00071487,107.6620259
33700,10001,0.14692736,5.35E-07,0.14960319,0.044673495,14.692532,0.018645287,0.000747375,107.990653
33800,10001,0.14691837,6.09E-07,0.1499628,0.044754162,14.693032,0.018679976,0.000702644,108.393456
33900,10001,0.14692722,4.68E-07,0.14926706,0.044651404,14.692558,0.018647194,0.000831769,108.7299521
34000,10001,0.14692971,5.59E-07,0.1497238,0.044731203,14.692959,0.01867497,0.000826936,109.0935955
34100,10001,0.1469275,4.40E-07,0.14912947,0.044693656,14.692707,0.018657446,0.000838482,109.4498386
34200,10001,0.14692126,4.10E-07,0.14897306,0.044778295,14.693054,0.018681526,0.000751,109.7801311
34300,10001,0.14692226,5.09E-07,0.14946564,0.044648346,14.692482,0.01864183,0.000644971,110.1601255
34400,10001,0.14691655,5.89E-07,0.14986397,0.044761658,14.693111,0.01868546,0.000690558,110.4699354
34500,10001,0.14692795,5.05E-07,0.14945295,0.04456452,14.692095,0.018615007,0.000525067,110.8576081
34600,10001,0.14692606,5.40E-07,0.1496255,0.044667553,14.69256,0.018647313,0.000582578,111.2099226
34700,10001,0.14692426,5.02E-07,0.14943475,0.044629313,14.692374,0.018634439,0.000542552,111.5735598
34800,10001,0.14691982,5.27E-07,0.14955601,0.044663545,14.6925125,0.018643975,0.000601204,111.9298658
34900,10001,0.14691801,5.32E-07,0.14957833,0.044520944,14.691696,0.01858735,0.000651751,112.3099153
35000,10001,0.14691246,4.55E-07,0.14918698,0.044328056,14.690792,0.018524647,0.000587374,112.8517623
35100,10001,0.14690834,4.18E-07,0.14900082,0.044314627,14.690735,0.018520713,0.000686182,113.2397556
35200,10001,0.1469046,5.95E-07,0.14987864,0.04443284,14.691266,0.018557549,0.000592554,113.58971
35300,10001,0.14691421,4.78E-07,0.14930564,0.04451286,14.691698,0.01858747,0.000524318,113.8939734
35400,10001,0.14691672,4.27E-07,0.14905415,0.044530034,14.691893,0.01860106,0.000608725,114.2498026
35500,10001,0.1469181,4.25E-07,0.14904201,0.04459416,14.692011,0.018609166,0.000677916,114.549948
35600,10001,0.1469242,4.37E-07,0.14910829,0.044771764,14.692923,0.018672466,0.000776347,114.9299433
35700,10001,0.14692001,4.93E-07,0.14938663,0.04461302,14.692156,0.018619299,0.000488445,115.3484764
35800,10001,0.14692155,4.28E-07,0.14906265,0.044414103,14.691147,0.018549323,0.00054117,115.7801003
35900,10001,0.14692263,4.28E-07,0.14906463,0.044638656,14.692183,0.018621087,0.000566442,116.109977
36000,10001,0.14692035,4.80E-07,0.1493213,0.044534307,14.69163,0.01858282,0.000505474,116.4950864
36100,10001,0.14691411,4.65E-07,0.14924054,0.044489585,14.69149,0.018573046,0.000499272,116.8299377
36200,10001,0.146914,4.96E-07,0.14939333,0.044520598,14.691531,0.018575907,0.000510604,117.1854496
36300,10001,0.14691687,4.80E-07,0.14931527,0.04455162,14.691698,0.01858747,0.00058873,117.509738
36400,10001,0.14691061,4.28E-07,0.14904946,0.044418957,14.691117,0.018547297,0.000737224,117.8497462
36500,10001,0.1469154,4.07E-07,0.14895187,0.044338476,14.690799,0.018525124,0.000790631,118.1957076
36600,10001,0.14691198,3.74E-07,0.14878078,0.04435542,14.690792,0.018524647,0.000593003,118.5097415
36700,10001,0.14691229,5.01E-07,0.14941564,0.044434316,14.69129,0.018559217,0.000666974,118.836937
36800,10001,0.14691234,4.19E-07,0.14900562,0.044386055,14.690941,0.018535018,0.000705051,119.1699188
36900,10001,0.14690964,5.17E-07,0.14949644,0.04446456,14.691286,0.018558979,0.000796291,119.520947
37000,10001,0.14690757,4.62E-07,0.14921817,0.04431221,14.690507,0.018504977,0.000836267,119.8300765
37100,10001,0.14689538,4.61E-07,0.14920136,0.04423585,14.690096,0.018476486,0.000911,120.1976061
37200,10001,0.14689516,4.31E-07,0.1490502,0.043885898,14.688245,0.018348098,0.00093204,120.507931
37300,10001,0.1468924,3.73E-07,0.14875676,0.04386291,14.688123,0.018339634,0.000917655,120.9059508
37400,10001,0.14688785,4.21E-07,0.14899263,0.043937474,14.688517,0.018366933,0.000779678,121.3199961
37500,10001,0.14689128,4.57E-07,0.14917523,0.043819252,14.687915,0.01832521,0.000897512,121.6415732
37600,10001,0.14688678,4.39E-07,0.14908053,0.044037096,14.689033,0.018402696,0.000631323,121.985584
37700,10001,0.14689176,4.61E-07,0.14919537,0.044020228,14.68886,0.018390775,0.000682391,122.3909187
37800,10001,0.1468872,3.81E-07,0.14879212,0.044077445,14.689139,0.018410087,0.00071978,122.7426479
37900,10001,0.14687867,4.35E-07,0.14905162,0.044016715,14.688806,0.01838696,0.000560442,123.1198926
38000,10001,0.14687465,4.41E-07,0.14907941,0.043841172,14.687933,0.01832652,0.000602285,123.4499564
38100,10001,0.14687464,4.99E-07,0.14937072,0.043905344,14.688305,0.01835227,0.000652808,123.7899957
38200,10001,0.1468766,4.76E-07,0.14925733,0.043767627,14.687562,0.018300772,0.00062672,124.1699793
38300,10001,0.1468775,4.37E-07,0.14906453,0.043735318,14.687332,0.018284798,0.0007009,124.5200284
38400,10001,0.1468733,4.90E-07,0.1493259,0.04385538,14.6879015,0.018324256,0.000556625,124.9016049
38500,10001,0.14687614,5.05E-07,0.14940009,0.0439122,14.688271,0.018349886,0.000490445,125.2000291
38600,10001,0.14687544,4.39E-07,0.14907055,0.043731213,14.687264,0.018280149,0.000585553,125.6007152
38700,10001,0.14687505,5.22E-07,0.1494875,0.04385427,14.687918,0.018325448,0.000562288,125.9242034
38800,10001,0.14687225,3.81E-07,0.14877619,0.04371954,14.687174,0.01827383,0.000562029,126.2530086
38900,10001,0.14687537,5.14E-07,0.1494447,0.0437936,14.687628,0.018305302,0.00048635,126.5583303
39000,10001,0.14687517,4.58E-07,0.14916778,0.043682203,14.687047,0.018265009,0.000614792,126.9308462
39100,10001,0.14687356,4.35E-07,0.1490486,0.043734815,14.687315,0.018283606,0.000567463,127.3657036
39200,10001,0.14686367,4.10E-07,0.1489162,0.043705255,14.687176,0.01827395,0.000528252,127.7299867
39300,10001,0.14686993,4.10E-07,0.14892109,0.04368024,14.686943,0.018257856,0.000575002,128.0731449
39400,10001,0.14686704,4.59E-07,0.14916436,0.04365994,14.686918,0.018256068,0.000547363,128.4551589
39500,10001,0.14686224,5.09E-07,0.14940612,0.04359422,14.686476,0.018225431,0.000506099,128.7779653
39600,10001,0.1468702,5.21E-07,0.14947668,0.043638907,14.686696,0.01824069,0.000518804,129.1607442
39700,10001,0.14686964,4.90E-07,0.14932176,0.04361782,14.686646,0.018237233,0.000561579,129.489743
39800,10001,0.14686172,3.61E-07,0.14866723,0.043595992,14.68643,0.018222213,0.000533054,129.9698603
39900,10001,0.14686526,3.98E-07,0.14885707,0.04371722,14.687157,0.018272638,0.00042226,130.290143
40000,10001,0.14686607,4.81E-07,0.1492699,0.043693244,14.686973,0.018259883,0.000422008,130.5999613
40100,10001,0.14686343,5.14E-07,0.14943235,0.043621764,14.686583,0.018232822,0.000497271,130.920939
40200,10001,0.14686775,4.35E-07,0.14904192,0.04364991,14.6867285,0.018242955,0.000440065,131.4237859
40300,10001,0.14687426,4.52E-07,0.14913653,0.043702282,14.687013,0.018262625,0.000442118,131.7700076
40400,10001,0.14686555,4.32E-07,0.14902368,0.043650698,14.6867695,0.018245816,0.000460447,132.149682
40500,10001,0.14686622,3.95E-07,0.14884268,0.043612666,14.686546,0.018230319,0.00052887,132.4924786
40600,10001,0.1468642,4.09E-07,0.1489103,0.04360348,14.686449,0.018223643,0.000528828,132.8429983
40700,10001,0.14686124,4.13E-07,0.14892793,0.043488096,14.685936,0.018188,0.000647538,133.1800888
40800,10001,0.14685963,4.33E-07,0.14902289,0.043525483,14.686085,0.018198371,0.000612385,133.5044341
40900,10001,0.14686665,4.46E-07,0.14909731,0.043501787,14.686054,0.018196225,0.000655611,133.830039
41000,10001,0.14686368,4.92E-07,0.14932184,0.04367699,14.6868725,0.018252969,0.000464039,134.1612024
41100,10001,0.14686693,4.42E-07,0.14907761,0.043722376,14.687148,0.018272042,0.000460688,134.4955812
41200,10001,0.14686742,3.66E-07,0.14869808,0.043564852,14.686361,0.018217564,0.000602202,134.8200839
41300,10001,0.1468683,3.36E-07,0.14854671,0.0436304,14.686697,0.01824081,0.000593053,135.1699615
41400,10001,0.14686781,4.33E-07,0.14903232,0.04367618,14.686932,0.018257022,0.000509776,135.510107
41500,10001,0.14686924,4.55E-07,0.14914632,0.043648593,14.686869,0.01825273,0.000588253,135.9309318
41600,10001,0.14687364,3.82E-07,0.14878342,0.04364413,14.686806,0.01824832,0.000509363,136.2309706
41700,10001,0.14686155,4.60E-07,0.14916387,0.04356558,14.686396,0.018219948,0.000574782,136.5396552
41800,10001,0.14686783,4.05E-07,0.14889514,0.043652132,14.686776,0.018246293,0.000523891,136.8396997
41900,10001,0.14687167,4.02E-07,0.14888091,0.043692593,14.686979,0.01826036,0.000553199,137.169708
42000,10001,0.14687207,4.38E-07,0.14906143,0.04374908,14.687357,0.018286586,0.000606562,137.5000789
42100,10001,0.14687283,4.19E-07,0.14896639,0.043667495,14.68692,0.018256307,0.000617958,137.8500035
42200,10001,0.1468718,3.63E-07,0.14868775,0.043675683,14.686893,0.0182544,0.000638815,138.1698065
42300,10001,0.14686756,4.48E-07,0.14910918,0.04378458,14.687439,0.018292189,0.000668851,138.5199966
42400,10001,0.14687246,3.88E-07,0.1488124,0.043758173,14.687267,0.018280268,0.000649436,138.8600991
42500,10001,0.1468703,4.53E-07,0.14913309,0.043751985,14.687202,0.018275857,0.000683966,139.1999874
42600,10001,0.14687052,3.96E-07,0.14885087,0.043816786,14.687515,0.018297553,0.00075563,139.5298989
42700,10001,0.14687487,4.00E-07,0.14887567,0.04368682,14.686827,0.01824975,0.000596724,139.8697767
42800,10001,0.14686851,3.52E-07,0.14862731,0.043655477,14.686647,0.018237352,0.00061003,140.2034018
42900,10001,0.14687136,3.89E-07,0.14881413,0.04370846,14.686941,0.018257737,0.000519249,140.5100758
43000,10001,0.14686836,4.69E-07,0.14921503,0.043672364,14.686756,0.018244863,0.000531951,140.8798738
43100,10001,0.14686877,4.09E-07,0.14891532,0.04371651,14.686953,0.018258452,0.000595655,141.1800942
43200,10001,0.14686918,4.35E-07,0.14904484,0.043750357,14.6872,0.018275619,0.000614539,141.5450032
43300,10001,0.14687319,4.35E-07,0.14904816,0.043802988,14.687468,0.018294215,0.000732792,141.8799403
43400,10001,0.14687498,3.91E-07,0.14883146,0.043741845,14.687172,0.018273711,0.000720563,142.2599394
43500,10001,0.14687023,3.75E-07,0.1487448,0.043737337,14.687141,0.018271565,0.000730784,142.575063
43600,10001,0.14686042,3.56E-07,0.14863932,0.043521844,14.686019,0.018193722,0.000534154,142.9999435
43700,10001,0.14686869,3.75E-07,0.14874525,0.043686412,14.686812,0.018248796,0.000597864,143.2899935
43800,10001,0.14687043,3.67E-07,0.1487032,0.043636445,14.686571,0.018232107,0.000569747,143.6800067
43900,10001,0.14686829,3.77E-07,0.14875418,0.043686904,14.686775,0.018246174,0.00065896,143.9909275
44000,10001,0.14686735,3.93E-07,0.14883387,0.0436844,14.6867695,0.018245816,0.000619815,144.3899715
44100,10001,0.1468608,4.29E-07,0.14900593,0.043590706,14.686245,0.018209457,0.000520472,144.7116368
44200,10001,0.14686418,3.57E-07,0.1486491,0.04352912,14.68595,0.018189073,0.000494199,145.0596919
44300,10001,0.14686598,3.95E-07,0.14883909,0.043679867,14.686737,0.018243551,0.000562416,145.4117908
44400,10001,0.14686362,4.09E-07,0.14890862,0.04361513,14.686302,0.018213391,0.00055848,145.7718306
44500,10001,0.1468664,3.95E-07,0.14884026,0.04367347,14.686634,0.018236399,0.000613209,146.080019
44600,10001,0.14686121,4.51E-07,0.1491159,0.04372708,14.686915,0.018255949,0.000622286,146.3799174
44700,10001,0.14686273,4.50E-07,0.14911509,0.043599788,14.686192,0.018205762,0.000526697,146.6926265
44800,10001,0.14686374,4.35E-07,0.14904068,0.04364398,14.686392,0.01821959,0.000503679,147.0420105
44900,10001,0.14686576,3.88E-07,0.1488072,0.043663032,14.686536,0.018229604,0.000579483,147.3397093
45000,10001,0.14686313,3.14E-07,0.14843453,0.043642987,14.6863985,0.018220067,0.000552994,147.6999698
45100,10001,0.1468643,3.51E-07,0.14862037,0.043639425,14.686343,0.018216252,0.000563192,148.0140097
45200,10001,0.14686757,3.30E-07,0.14851752,0.043671533,14.686518,0.018228412,0.000654546,148.3699811
45300,10001,0.14686751,3.82E-07,0.14877644,0.043674998,14.686474,0.018225312,0.000666008,148.6799281
45400,10001,0.1468656,3.74E-07,0.14873616,0.043665282,14.686464,0.018224597,0.000753197,149.0397482
45500,10001,0.14686717,4.19E-07,0.14896463,0.043678664,14.6865,0.0182271,0.000739848,149.3697064
45600,10001,0.14686584,4.10E-07,0.1489149,0.043639906,14.686338,0.018215895,0.000727861,149.7201486
45700,10001,0.14686757,4.51E-07,0.149124,0.043776203,14.687064,0.018266201,0.000901365,150.0235727
45800,10001,0.14685966,5.08E-07,0.14939888,0.043695994,14.686537,0.018229723,0.000792555,150.3797388
45900,10001,0.14686188,3.81E-07,0.14876597,0.04364151,14.68622,0.01820767,0.000701397,150.6934681
46000,10001,0.14685968,3.99E-07,0.14885509,0.04360031,14.686007,0.018192887,0.00066815,151.0598311
46100,10001,0.14686418,3.59E-07,0.14865914,0.04367301,14.686396,0.018219948,0.000705667,151.3599663
46200,10001,0.14685926,4.31E-07,0.14901572,0.043670587,14.686404,0.018220544,0.000740958,151.7298846
46300,10001,0.14686744,4.44E-07,0.14908822,0.043660026,14.686382,0.018218994,0.000646262,152.0270941
46400,10001,0.14686184,4.41E-07,0.14906771,0.04368387,14.686438,0.018222809,0.000725547,152.3348076
46500,10001,0.14686222,3.43E-07,0.14857893,0.043658346,14.686241,0.018209219,0.000734684,152.6350141
46600,10001,0.14686632,3.81E-07,0.14877343,0.04370714,14.686506,0.018227577,0.00077949,153.0099664
46700,10001,0.1468628,3.65E-07,0.1486882,0.043625306,14.686074,0.018197656,0.00069782,153.311657
46800,10001,0.14686348,3.55E-07,0.14863914,0.04367317,14.686373,0.018218279,0.000722465,153.6457317
46900,10001,0.14686358,3.87E-07,0.14879681,0.04369798,14.686464,0.018224597,0.000781826,153.9799435
47000,10001,0.14686495,3.91E-07,0.14881872,0.043640118,14.686191,0.018205643,0.00072215,154.3197324
47100,10001,0.14686142,3.23E-07,0.14847578,0.043639317,14.68619,0.018205643,0.000655652,154.6499426
47200,10001,0.14686115,4.19E-07,0.14895636,0.04361204,14.686012,0.018193364,0.000546238,154.9999785
47300,10001,0.14685969,3.57E-07,0.14864588,0.043560725,14.685745,0.018174767,0.000489408,155.363513
47400,10001,0.14685844,3.98E-07,0.14884944,0.043547824,14.685604,0.018164992,0.000527327,155.7801092
47500,10001,0.14685658,3.90E-07,0.14880867,0.043573752,14.685722,0.018173218,0.000625989,156.1199684
47600,10001,0.14685577,3.50E-07,0.14860412,0.043585565,14.685806,0.018179059,0.000642183,156.4617105
47700,10001,0.14685652,3.21E-07,0.14846228,0.04352334,14.6854925,0.018157244,0.000673459,156.7950842
47800,10001,0.14685272,3.39E-07,0.1485457,0.043440323,14.684981,0.018121839,0.000602189,157.177073
47900,10001,0.14685534,3.26E-07,0.14848605,0.043493558,14.685316,0.018145084,0.000543773,157.4799173
48000,10001,0.14685053,3.83E-07,0.14876482,0.043441348,14.685043,0.01812613,0.000552489,157.8500829
48100,10001,0.14685449,4.23E-07,0.1489702,0.043494593,14.685352,0.018147588,0.000575777,158.1639335
48200,10001,0.14684415,4.01E-07,0.14885171,0.04333386,14.684484,0.018087268,0.000616977,158.5396917
48300,10001,0.14684746,3.30E-07,0.14849786,0.043354362,14.684608,0.01809597,0.000614112,158.8800511
48400,10001,0.1468504,3.85E-07,0.14877462,0.04344327,14.685095,0.018129706,0.000615865,159.2497334
48500,10001,0.14684789,4.10E-07,0.14889924,0.043451056,14.685128,0.018131971,0.000662139,159.5644665
48600,10001,0.14684637,3.39E-07,0.14854129,0.043340944,14.684553,0.018092155,0.000620625,159.9196992
48700,10001,0.14684401,3.79E-07,0.14874165,0.04330133,14.684345,0.018077731,0.000625967,160.2399426
48800,10001,0.14684662,3.85E-07,0.1487699,0.043418847,14.684913,0.01811707,0.000613498,160.5499043
48900,10001,0.14684665,3.75E-07,0.14871974,0.043368865,14.684607,0.018095851,0.000738017,160.8529246
49000,10001,0.14684819,4.32E-07,0.14901021,0.04338124,14.684748,0.018105626,0.000746747,161.2201478
49100,10001,0.146848,4.02E-07,0.14885677,0.043439023,14.6850395,0.018125892,0.000758346,161.5359273
49200,10001,0.1468534,3.81E-07,0.1487574,0.043481525,14.685318,0.018145204,0.000745461,161.9169226
49300,10001,0.14685038,3.20E-07,0.14844994,0.043449428,14.685148,0.018133402,0.000695451,162.2197585
49400,10001,0.14685284,4.01E-07,0.14885664,0.043510105,14.685457,0.01815486,0.000750324,162.6339152
49500,10001,0.14685069,3.53E-07,0.14861622,0.04342179,14.685032,0.018125296,0.00067107,162.9599349
49600,10001,0.14684798,3.48E-07,0.14858639,0.04336035,14.684689,0.018101573,0.000684134,163.3151283
49700,10001,0.1468503,3.61E-07,0.14865588,0.043418676,14.684988,0.018122315,0.000760738,163.6298342
49800,10001,0.14685053,3.35E-07,0.14852351,0.04342617,14.68503,0.018125176,0.000735736,163.9399908
49900,10001,0.14684854,3.56E-07,0.14862971,0.043407563,14.684955,0.018119931,0.000754707,164.2409992
50000,10001,0.14684828,3.52E-07,0.14860916,0.04338606,14.684831,0.018111348,0.000746933,164.6146858
